info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees,date,date_time
"{'a': '3688859884', 'p': '122287.19000000', 'q': '0.00032000', 'f': '5282864573', 'l': '5282864573', 'T': '1759618820769', 'm': True, 'M': True}",2025-10-04 23:00:20.769,2025-10-04T23:00:20.769Z,BTC/USDT,3688859884,,,sell,,122287.19,0.00032,39.1319008,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859885', 'p': '122287.19000000', 'q': '0.00151000', 'f': '5282864574', 'l': '5282864574', 'T': '1759618820985', 'm': True, 'M': True}",2025-10-04 23:00:20.985,2025-10-04T23:00:20.985Z,BTC/USDT,3688859885,,,sell,,122287.19,0.00151,184.6536569,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859886', 'p': '122287.19000000', 'q': '0.00246000', 'f': '5282864575', 'l': '5282864575', 'T': '1759618821526', 'm': True, 'M': True}",2025-10-04 23:00:21.526,2025-10-04T23:00:21.526Z,BTC/USDT,3688859886,,,sell,,122287.19,0.00246,300.8264874,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859887', 'p': '122287.20000000', 'q': '0.00579000', 'f': '5282864576', 'l': '5282864576', 'T': '1759618821562', 'm': False, 'M': True}",2025-10-04 23:00:21.562,2025-10-04T23:00:21.562Z,BTC/USDT,3688859887,,,buy,,122287.2,0.00579,708.042888,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859888', 'p': '122287.19000000', 'q': '0.00256000', 'f': '5282864577', 'l': '5282864577', 'T': '1759618821697', 'm': True, 'M': True}",2025-10-04 23:00:21.697,2025-10-04T23:00:21.697Z,BTC/USDT,3688859888,,,sell,,122287.19,0.00256,313.0552064,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859889', 'p': '122287.19000000', 'q': '0.00011000', 'f': '5282864578', 'l': '5282864578', 'T': '1759618821749', 'm': True, 'M': True}",2025-10-04 23:00:21.749,2025-10-04T23:00:21.749Z,BTC/USDT,3688859889,,,sell,,122287.19,0.00011,13.4515909,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859890', 'p': '122287.19000000', 'q': '0.00251000', 'f': '5282864579', 'l': '5282864579', 'T': '1759618821811', 'm': True, 'M': True}",2025-10-04 23:00:21.811,2025-10-04T23:00:21.811Z,BTC/USDT,3688859890,,,sell,,122287.19,0.00251,306.9408469,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859891', 'p': '122287.20000000', 'q': '0.00009000', 'f': '5282864580', 'l': '5282864580', 'T': '1759618822170', 'm': False, 'M': True}",2025-10-04 23:00:22.170,2025-10-04T23:00:22.170Z,BTC/USDT,3688859891,,,buy,,122287.2,9e-05,11.005848,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859892', 'p': '122287.19000000', 'q': '0.00031000', 'f': '5282864581', 'l': '5282864581', 'T': '1759618822685', 'm': True, 'M': True}",2025-10-04 23:00:22.685,2025-10-04T23:00:22.685Z,BTC/USDT,3688859892,,,sell,,122287.19,0.00031,37.9090289,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859893', 'p': '122287.20000000', 'q': '0.00091000', 'f': '5282864582', 'l': '5282864582', 'T': '1759618822728', 'm': False, 'M': True}",2025-10-04 23:00:22.728,2025-10-04T23:00:22.728Z,BTC/USDT,3688859893,,,buy,,122287.2,0.00091,111.281352,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859894', 'p': '122287.20000000', 'q': '0.01808000', 'f': '5282864583', 'l': '5282864583', 'T': '1759618822868', 'm': False, 'M': True}",2025-10-04 23:00:22.868,2025-10-04T23:00:22.868Z,BTC/USDT,3688859894,,,buy,,122287.2,0.01808,2210.952576,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859895', 'p': '122287.20000000', 'q': '0.00010000', 'f': '5282864584', 'l': '5282864584', 'T': '1759618822941', 'm': False, 'M': True}",2025-10-04 23:00:22.941,2025-10-04T23:00:22.941Z,BTC/USDT,3688859895,,,buy,,122287.2,0.0001,12.22872,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859896', 'p': '122287.19000000', 'q': '0.00014000', 'f': '5282864585', 'l': '5282864585', 'T': '1759618823021', 'm': True, 'M': True}",2025-10-04 23:00:23.021,2025-10-04T23:00:23.021Z,BTC/USDT,3688859896,,,sell,,122287.19,0.00014,17.1202066,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859897', 'p': '122287.19000000', 'q': '0.00126000', 'f': '5282864586', 'l': '5282864586', 'T': '1759618823036', 'm': True, 'M': True}",2025-10-04 23:00:23.036,2025-10-04T23:00:23.036Z,BTC/USDT,3688859897,,,sell,,122287.19,0.00126,154.0818594,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859898', 'p': '122287.19000000', 'q': '0.00293000', 'f': '5282864587', 'l': '5282864587', 'T': '1759618823580', 'm': True, 'M': True}",2025-10-04 23:00:23.580,2025-10-04T23:00:23.580Z,BTC/USDT,3688859898,,,sell,,122287.19,0.00293,358.3014667,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859899', 'p': '122287.19000000', 'q': '0.00026000', 'f': '5282864588', 'l': '5282864588', 'T': '1759618823647', 'm': True, 'M': True}",2025-10-04 23:00:23.647,2025-10-04T23:00:23.647Z,BTC/USDT,3688859899,,,sell,,122287.19,0.00026,31.7946694,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859900', 'p': '122287.20000000', 'q': '0.00009000', 'f': '5282864589', 'l': '5282864589', 'T': '1759618824005', 'm': False, 'M': True}",2025-10-04 23:00:24.005,2025-10-04T23:00:24.005Z,BTC/USDT,3688859900,,,buy,,122287.2,9e-05,11.005848,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859901', 'p': '122287.19000000', 'q': '0.00030000', 'f': '5282864590', 'l': '5282864590', 'T': '1759618824164', 'm': True, 'M': True}",2025-10-04 23:00:24.164,2025-10-04T23:00:24.164Z,BTC/USDT,3688859901,,,sell,,122287.19,0.0003,36.686157,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859902', 'p': '122287.19000000', 'q': '0.00033000', 'f': '5282864591', 'l': '5282864591', 'T': '1759618824212', 'm': True, 'M': True}",2025-10-04 23:00:24.212,2025-10-04T23:00:24.212Z,BTC/USDT,3688859902,,,sell,,122287.19,0.00033,40.3547727,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859903', 'p': '122287.19000000', 'q': '0.00048000', 'f': '5282864592', 'l': '5282864592', 'T': '1759618824808', 'm': True, 'M': True}",2025-10-04 23:00:24.808,2025-10-04T23:00:24.808Z,BTC/USDT,3688859903,,,sell,,122287.19,0.00048,58.6978512,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859904', 'p': '122287.20000000', 'q': '0.00041000', 'f': '5282864593', 'l': '5282864593', 'T': '1759618824820', 'm': False, 'M': True}",2025-10-04 23:00:24.820,2025-10-04T23:00:24.820Z,BTC/USDT,3688859904,,,buy,,122287.2,0.00041,50.137752,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859905', 'p': '122287.20000000', 'q': '0.00011000', 'f': '5282864594', 'l': '5282864594', 'T': '1759618824936', 'm': False, 'M': True}",2025-10-04 23:00:24.936,2025-10-04T23:00:24.936Z,BTC/USDT,3688859905,,,buy,,122287.2,0.00011,13.451592,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859906', 'p': '122287.19000000', 'q': '0.00161000', 'f': '5282864595', 'l': '5282864595', 'T': '1759618825356', 'm': True, 'M': True}",2025-10-04 23:00:25.356,2025-10-04T23:00:25.356Z,BTC/USDT,3688859906,,,sell,,122287.19,0.00161,196.8823759,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859907', 'p': '122287.19000000', 'q': '0.00020000', 'f': '5282864596', 'l': '5282864596', 'T': '1759618825391', 'm': True, 'M': True}",2025-10-04 23:00:25.391,2025-10-04T23:00:25.391Z,BTC/USDT,3688859907,,,sell,,122287.19,0.0002,24.457438,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859908', 'p': '122287.20000000', 'q': '0.00009000', 'f': '5282864597', 'l': '5282864597', 'T': '1759618825516', 'm': False, 'M': True}",2025-10-04 23:00:25.516,2025-10-04T23:00:25.516Z,BTC/USDT,3688859908,,,buy,,122287.2,9e-05,11.005848,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859909', 'p': '122287.19000000', 'q': '0.00006000', 'f': '5282864598', 'l': '5282864598', 'T': '1759618825620', 'm': True, 'M': True}",2025-10-04 23:00:25.620,2025-10-04T23:00:25.620Z,BTC/USDT,3688859909,,,sell,,122287.19,6e-05,7.3372314,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859910', 'p': '122287.20000000', 'q': '0.00085000', 'f': '5282864599', 'l': '5282864599', 'T': '1759618825681', 'm': False, 'M': True}",2025-10-04 23:00:25.681,2025-10-04T23:00:25.681Z,BTC/USDT,3688859910,,,buy,,122287.2,0.00085,103.94412,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859911', 'p': '122287.20000000', 'q': '0.00200000', 'f': '5282864600', 'l': '5282864600', 'T': '1759618827620', 'm': False, 'M': True}",2025-10-04 23:00:27.620,2025-10-04T23:00:27.620Z,BTC/USDT,3688859911,,,buy,,122287.2,0.002,244.5744,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859912', 'p': '122287.19000000', 'q': '0.00100000', 'f': '5282864601', 'l': '5282864601', 'T': '1759618827905', 'm': True, 'M': True}",2025-10-04 23:00:27.905,2025-10-04T23:00:27.905Z,BTC/USDT,3688859912,,,sell,,122287.19,0.001,122.28719,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
"{'a': '3688859913', 'p': '122287.20000000', 'q': '0.00011000', 'f': '5282864602', 'l': '5282864602', 'T': '1759618829005', 'm': False, 'M': True}",2025-10-04 23:00:29.005,2025-10-04T23:00:29.005Z,BTC/USDT,3688859913,,,buy,,122287.2,0.00011,13.451592,"{'cost': None, 'currency': None}",[],2025-10-04,2025-10-04_23
