info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees,date,date_time
"{'a': '3692246161', 'p': '121359.49000000', 'q': '0.00164000', 'f': '5295178524', 'l': '5295178524', 'T': '1759881603608', 'm': False, 'M': True}",2025-10-08 00:00:03.608,2025-10-08T00:00:03.608Z,BTC/USDT,3692246161,,,buy,,121359.49,0.00164,199.0295636,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246162', 'p': '121359.48000000', 'q': '0.00064000', 'f': '5295178525', 'l': '5295178525', 'T': '1759881603670', 'm': True, 'M': True}",2025-10-08 00:00:03.670,2025-10-08T00:00:03.670Z,BTC/USDT,3692246162,,,sell,,121359.48,0.00064,77.6700672,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246163', 'p': '121359.48000000', 'q': '0.00083000', 'f': '5295178526', 'l': '5295178526', 'T': '1759881603692', 'm': True, 'M': True}",2025-10-08 00:00:03.692,2025-10-08T00:00:03.692Z,BTC/USDT,3692246163,,,sell,,121359.48,0.00083,100.7283684,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246164', 'p': '121359.48000000', 'q': '0.00175000', 'f': '5295178527', 'l': '5295178527', 'T': '1759881604014', 'm': True, 'M': True}",2025-10-08 00:00:04.014,2025-10-08T00:00:04.014Z,BTC/USDT,3692246164,,,sell,,121359.48,0.00175,212.37909,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246165', 'p': '121359.49000000', 'q': '0.02878000', 'f': '5295178528', 'l': '5295178528', 'T': '1759881604022', 'm': False, 'M': True}",2025-10-08 00:00:04.022,2025-10-08T00:00:04.022Z,BTC/USDT,3692246165,,,buy,,121359.49,0.02878,3492.7261222,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246166', 'p': '121359.49000000', 'q': '0.00496000', 'f': '5295178529', 'l': '5295178529', 'T': '1759881604148', 'm': False, 'M': True}",2025-10-08 00:00:04.148,2025-10-08T00:00:04.148Z,BTC/USDT,3692246166,,,buy,,121359.49,0.00496,601.9430704,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246167', 'p': '121359.48000000', 'q': '0.01241000', 'f': '5295178530', 'l': '5295178530', 'T': '1759881604152', 'm': True, 'M': True}",2025-10-08 00:00:04.152,2025-10-08T00:00:04.152Z,BTC/USDT,3692246167,,,sell,,121359.48,0.01241,1506.0711468,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246168', 'p': '121359.49000000', 'q': '0.00354000', 'f': '5295178531', 'l': '5295178531', 'T': '1759881604168', 'm': False, 'M': True}",2025-10-08 00:00:04.168,2025-10-08T00:00:04.168Z,BTC/USDT,3692246168,,,buy,,121359.49,0.00354,429.6125946,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246169', 'p': '121359.48000000', 'q': '0.21806000', 'f': '5295178532', 'l': '5295178532', 'T': '1759881604312', 'm': True, 'M': True}",2025-10-08 00:00:04.312,2025-10-08T00:00:04.312Z,BTC/USDT,3692246169,,,sell,,121359.48,0.21806,26463.6482088,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246170', 'p': '121359.49000000', 'q': '0.00030000', 'f': '5295178533', 'l': '5295178533', 'T': '1759881604336', 'm': False, 'M': True}",2025-10-08 00:00:04.336,2025-10-08T00:00:04.336Z,BTC/USDT,3692246170,,,buy,,121359.49,0.0003,36.407847,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246171', 'p': '121359.49000000', 'q': '0.00041000', 'f': '5295178534', 'l': '5295178534', 'T': '1759881604387', 'm': False, 'M': True}",2025-10-08 00:00:04.387,2025-10-08T00:00:04.387Z,BTC/USDT,3692246171,,,buy,,121359.49,0.00041,49.7573909,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246172', 'p': '121359.49000000', 'q': '0.00224000', 'f': '5295178535', 'l': '5295178535', 'T': '1759881604504', 'm': False, 'M': True}",2025-10-08 00:00:04.504,2025-10-08T00:00:04.504Z,BTC/USDT,3692246172,,,buy,,121359.49,0.00224,271.8452576,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246173', 'p': '121359.48000000', 'q': '0.00690000', 'f': '5295178536', 'l': '5295178536', 'T': '1759881605059', 'm': True, 'M': True}",2025-10-08 00:00:05.059,2025-10-08T00:00:05.059Z,BTC/USDT,3692246173,,,sell,,121359.48,0.0069,837.380412,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246174', 'p': '121359.49000000', 'q': '0.00009000', 'f': '5295178537', 'l': '5295178537', 'T': '1759881605180', 'm': False, 'M': True}",2025-10-08 00:00:05.180,2025-10-08T00:00:05.180Z,BTC/USDT,3692246174,,,buy,,121359.49,9e-05,10.9223541,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246175', 'p': '121359.49000000', 'q': '0.00028000', 'f': '5295178538', 'l': '5295178538', 'T': '1759881605423', 'm': False, 'M': True}",2025-10-08 00:00:05.423,2025-10-08T00:00:05.423Z,BTC/USDT,3692246175,,,buy,,121359.49,0.00028,33.9806572,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246176', 'p': '121359.48000000', 'q': '0.00020000', 'f': '5295178539', 'l': '5295178539', 'T': '1759881605651', 'm': True, 'M': True}",2025-10-08 00:00:05.651,2025-10-08T00:00:05.651Z,BTC/USDT,3692246176,,,sell,,121359.48,0.0002,24.271896,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246177', 'p': '121359.49000000', 'q': '0.00033000', 'f': '5295178540', 'l': '5295178540', 'T': '1759881606133', 'm': False, 'M': True}",2025-10-08 00:00:06.133,2025-10-08T00:00:06.133Z,BTC/USDT,3692246177,,,buy,,121359.49,0.00033,40.0486317,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246178', 'p': '121359.49000000', 'q': '0.00062000', 'f': '5295178541', 'l': '5295178541', 'T': '1759881606223', 'm': False, 'M': True}",2025-10-08 00:00:06.223,2025-10-08T00:00:06.223Z,BTC/USDT,3692246178,,,buy,,121359.49,0.00062,75.2428838,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246179', 'p': '121359.48000000', 'q': '0.00250000', 'f': '5295178542', 'l': '5295178542', 'T': '1759881606324', 'm': True, 'M': True}",2025-10-08 00:00:06.324,2025-10-08T00:00:06.324Z,BTC/USDT,3692246179,,,sell,,121359.48,0.0025,303.3987,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246180', 'p': '121359.49000000', 'q': '0.00025000', 'f': '5295178543', 'l': '5295178543', 'T': '1759881606343', 'm': False, 'M': True}",2025-10-08 00:00:06.343,2025-10-08T00:00:06.343Z,BTC/USDT,3692246180,,,buy,,121359.49,0.00025,30.3398725,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246181', 'p': '121359.49000000', 'q': '0.00041000', 'f': '5295178544', 'l': '5295178544', 'T': '1759881606475', 'm': False, 'M': True}",2025-10-08 00:00:06.475,2025-10-08T00:00:06.475Z,BTC/USDT,3692246181,,,buy,,121359.49,0.00041,49.7573909,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246182', 'p': '121359.49000000', 'q': '0.00031000', 'f': '5295178545', 'l': '5295178545', 'T': '1759881606490', 'm': False, 'M': True}",2025-10-08 00:00:06.490,2025-10-08T00:00:06.490Z,BTC/USDT,3692246182,,,buy,,121359.49,0.00031,37.6214419,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246183', 'p': '121359.49000000', 'q': '0.14863000', 'f': '5295178546', 'l': '5295178546', 'T': '1759881606624', 'm': False, 'M': True}",2025-10-08 00:00:06.624,2025-10-08T00:00:06.624Z,BTC/USDT,3692246183,,,buy,,121359.49,0.14863,18037.6609987,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246184', 'p': '121359.49000000', 'q': '0.00103000', 'f': '5295178547', 'l': '5295178547', 'T': '1759881606858', 'm': False, 'M': True}",2025-10-08 00:00:06.858,2025-10-08T00:00:06.858Z,BTC/USDT,3692246184,,,buy,,121359.49,0.00103,125.0002747,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246185', 'p': '121359.49000000', 'q': '0.00004000', 'f': '5295178548', 'l': '5295178548', 'T': '1759881606871', 'm': False, 'M': True}",2025-10-08 00:00:06.871,2025-10-08T00:00:06.871Z,BTC/USDT,3692246185,,,buy,,121359.49,4e-05,4.8543796,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246186', 'p': '121359.49000000', 'q': '0.00041000', 'f': '5295178549', 'l': '5295178549', 'T': '1759881607054', 'm': False, 'M': True}",2025-10-08 00:00:07.054,2025-10-08T00:00:07.054Z,BTC/USDT,3692246186,,,buy,,121359.49,0.00041,49.7573909,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246187', 'p': '121359.49000000', 'q': '0.00231000', 'f': '5295178550', 'l': '5295178550', 'T': '1759881607306', 'm': False, 'M': True}",2025-10-08 00:00:07.306,2025-10-08T00:00:07.306Z,BTC/USDT,3692246187,,,buy,,121359.49,0.00231,280.3404219,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246188', 'p': '121359.48000000', 'q': '0.00023000', 'f': '5295178551', 'l': '5295178551', 'T': '1759881607343', 'm': True, 'M': True}",2025-10-08 00:00:07.343,2025-10-08T00:00:07.343Z,BTC/USDT,3692246188,,,sell,,121359.48,0.00023,27.9126804,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246189', 'p': '121359.49000000', 'q': '0.00082000', 'f': '5295178552', 'l': '5295178552', 'T': '1759881607452', 'm': False, 'M': True}",2025-10-08 00:00:07.452,2025-10-08T00:00:07.452Z,BTC/USDT,3692246189,,,buy,,121359.49,0.00082,99.5147818,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246190', 'p': '121359.48000000', 'q': '0.00037000', 'f': '5295178553', 'l': '5295178553', 'T': '1759881607476', 'm': True, 'M': True}",2025-10-08 00:00:07.476,2025-10-08T00:00:07.476Z,BTC/USDT,3692246190,,,sell,,121359.48,0.00037,44.9030076,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246191', 'p': '121359.49000000', 'q': '0.00011000', 'f': '5295178554', 'l': '5295178554', 'T': '1759881608030', 'm': False, 'M': True}",2025-10-08 00:00:08.030,2025-10-08T00:00:08.030Z,BTC/USDT,3692246191,,,buy,,121359.49,0.00011,13.3495439,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246192', 'p': '121359.48000000', 'q': '0.00020000', 'f': '5295178555', 'l': '5295178555', 'T': '1759881608455', 'm': True, 'M': True}",2025-10-08 00:00:08.455,2025-10-08T00:00:08.455Z,BTC/USDT,3692246192,,,sell,,121359.48,0.0002,24.271896,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246193', 'p': '121359.49000000', 'q': '0.07518000', 'f': '5295178556', 'l': '5295178556', 'T': '1759881609421', 'm': False, 'M': True}",2025-10-08 00:00:09.421,2025-10-08T00:00:09.421Z,BTC/USDT,3692246193,,,buy,,121359.49,0.07518,9123.8064582,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246194', 'p': '121359.48000000', 'q': '0.00018000', 'f': '5295178557', 'l': '5295178557', 'T': '1759881610074', 'm': True, 'M': True}",2025-10-08 00:00:10.074,2025-10-08T00:00:10.074Z,BTC/USDT,3692246194,,,sell,,121359.48,0.00018,21.8447064,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246195', 'p': '121359.49000000', 'q': '0.07500000', 'f': '5295178558', 'l': '5295178558', 'T': '1759881610084', 'm': False, 'M': True}",2025-10-08 00:00:10.084,2025-10-08T00:00:10.084Z,BTC/USDT,3692246195,,,buy,,121359.49,0.075,9101.96175,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246196', 'p': '121359.49000000', 'q': '0.07075000', 'f': '5295178559', 'l': '5295178559', 'T': '1759881610123', 'm': False, 'M': True}",2025-10-08 00:00:10.123,2025-10-08T00:00:10.123Z,BTC/USDT,3692246196,,,buy,,121359.49,0.07075,8586.1839175,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246197', 'p': '121359.49000000', 'q': '0.00247000', 'f': '5295178560', 'l': '5295178560', 'T': '1759881610394', 'm': False, 'M': True}",2025-10-08 00:00:10.394,2025-10-08T00:00:10.394Z,BTC/USDT,3692246197,,,buy,,121359.49,0.00247,299.7579403,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246198', 'p': '121359.49000000', 'q': '0.00066000', 'f': '5295178561', 'l': '5295178561', 'T': '1759881610613', 'm': False, 'M': True}",2025-10-08 00:00:10.613,2025-10-08T00:00:10.613Z,BTC/USDT,3692246198,,,buy,,121359.49,0.00066,80.0972634,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246199', 'p': '121359.49000000', 'q': '0.00009000', 'f': '5295178562', 'l': '5295178562', 'T': '1759881610783', 'm': False, 'M': True}",2025-10-08 00:00:10.783,2025-10-08T00:00:10.783Z,BTC/USDT,3692246199,,,buy,,121359.49,9e-05,10.9223541,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246200', 'p': '121359.48000000', 'q': '0.05366000', 'f': '5295178563', 'l': '5295178563', 'T': '1759881610999', 'm': True, 'M': True}",2025-10-08 00:00:10.999,2025-10-08T00:00:10.999Z,BTC/USDT,3692246200,,,sell,,121359.48,0.05366,6512.1496968,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246201', 'p': '121359.49000000', 'q': '0.00025000', 'f': '5295178564', 'l': '5295178564', 'T': '1759881611144', 'm': False, 'M': True}",2025-10-08 00:00:11.144,2025-10-08T00:00:11.144Z,BTC/USDT,3692246201,,,buy,,121359.49,0.00025,30.3398725,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246202', 'p': '121359.48000000', 'q': '0.00009000', 'f': '5295178565', 'l': '5295178565', 'T': '1759881611431', 'm': True, 'M': True}",2025-10-08 00:00:11.431,2025-10-08T00:00:11.431Z,BTC/USDT,3692246202,,,sell,,121359.48,9e-05,10.9223532,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246203', 'p': '121359.49000000', 'q': '0.00007000', 'f': '5295178566', 'l': '5295178566', 'T': '1759881611439', 'm': False, 'M': True}",2025-10-08 00:00:11.439,2025-10-08T00:00:11.439Z,BTC/USDT,3692246203,,,buy,,121359.49,7e-05,8.4951643,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246204', 'p': '121359.48000000', 'q': '0.00024000', 'f': '5295178567', 'l': '5295178567', 'T': '1759881611661', 'm': True, 'M': True}",2025-10-08 00:00:11.661,2025-10-08T00:00:11.661Z,BTC/USDT,3692246204,,,sell,,121359.48,0.00024,29.1262752,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246205', 'p': '121359.48000000', 'q': '0.00007000', 'f': '5295178568', 'l': '5295178568', 'T': '1759881611681', 'm': True, 'M': True}",2025-10-08 00:00:11.681,2025-10-08T00:00:11.681Z,BTC/USDT,3692246205,,,sell,,121359.48,7e-05,8.4951636,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246206', 'p': '121359.49000000', 'q': '0.00030000', 'f': '5295178569', 'l': '5295178569', 'T': '1759881611862', 'm': False, 'M': True}",2025-10-08 00:00:11.862,2025-10-08T00:00:11.862Z,BTC/USDT,3692246206,,,buy,,121359.49,0.0003,36.407847,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246207', 'p': '121359.48000000', 'q': '0.00008000', 'f': '5295178570', 'l': '5295178570', 'T': '1759881611876', 'm': True, 'M': True}",2025-10-08 00:00:11.876,2025-10-08T00:00:11.876Z,BTC/USDT,3692246207,,,sell,,121359.48,8e-05,9.7087584,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246208', 'p': '121359.49000000', 'q': '0.00008000', 'f': '5295178571', 'l': '5295178571', 'T': '1759881611938', 'm': False, 'M': True}",2025-10-08 00:00:11.938,2025-10-08T00:00:11.938Z,BTC/USDT,3692246208,,,buy,,121359.49,8e-05,9.7087592,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246209', 'p': '121359.49000000', 'q': '0.00342000', 'f': '5295178572', 'l': '5295178572', 'T': '1759881612341', 'm': False, 'M': True}",2025-10-08 00:00:12.341,2025-10-08T00:00:12.341Z,BTC/USDT,3692246209,,,buy,,121359.49,0.00342,415.0494558,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246210', 'p': '121359.49000000', 'q': '0.00006000', 'f': '5295178573', 'l': '5295178573', 'T': '1759881612448', 'm': False, 'M': True}",2025-10-08 00:00:12.448,2025-10-08T00:00:12.448Z,BTC/USDT,3692246210,,,buy,,121359.49,6e-05,7.2815694,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246211', 'p': '121359.48000000', 'q': '3.44719000', 'f': '5295178574', 'l': '5295178628', 'T': '1759881612635', 'm': True, 'M': True}",2025-10-08 00:00:12.635,2025-10-08T00:00:12.635Z,BTC/USDT,3692246211,,,sell,,121359.48,3.44719,418349.1858612,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246212', 'p': '121359.47000000', 'q': '0.00017000', 'f': '5295178629', 'l': '5295178631', 'T': '1759881612711', 'm': True, 'M': True}",2025-10-08 00:00:12.711,2025-10-08T00:00:12.711Z,BTC/USDT,3692246212,,,sell,,121359.47,0.00017,20.6311099,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246213', 'p': '121359.47000000', 'q': '0.00173000', 'f': '5295178632', 'l': '5295178632', 'T': '1759881612917', 'm': True, 'M': True}",2025-10-08 00:00:12.917,2025-10-08T00:00:12.917Z,BTC/USDT,3692246213,,,sell,,121359.47,0.00173,209.9518831,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246214', 'p': '121359.47000000', 'q': '0.00006000', 'f': '5295178633', 'l': '5295178633', 'T': '1759881613084', 'm': True, 'M': True}",2025-10-08 00:00:13.084,2025-10-08T00:00:13.084Z,BTC/USDT,3692246214,,,sell,,121359.47,6e-05,7.2815682,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246215', 'p': '121359.48000000', 'q': '0.00023000', 'f': '5295178634', 'l': '5295178634', 'T': '1759881613105', 'm': False, 'M': True}",2025-10-08 00:00:13.105,2025-10-08T00:00:13.105Z,BTC/USDT,3692246215,,,buy,,121359.48,0.00023,27.9126804,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246216', 'p': '121359.48000000', 'q': '0.00016000', 'f': '5295178635', 'l': '5295178635', 'T': '1759881613322', 'm': False, 'M': True}",2025-10-08 00:00:13.322,2025-10-08T00:00:13.322Z,BTC/USDT,3692246216,,,buy,,121359.48,0.00016,19.4175168,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246217', 'p': '121359.48000000', 'q': '0.00535000', 'f': '5295178636', 'l': '5295178636', 'T': '1759881613336', 'm': False, 'M': True}",2025-10-08 00:00:13.336,2025-10-08T00:00:13.336Z,BTC/USDT,3692246217,,,buy,,121359.48,0.00535,649.273218,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246218', 'p': '121359.47000000', 'q': '0.00013000', 'f': '5295178637', 'l': '5295178637', 'T': '1759881613349', 'm': True, 'M': True}",2025-10-08 00:00:13.349,2025-10-08T00:00:13.349Z,BTC/USDT,3692246218,,,sell,,121359.47,0.00013,15.7767311,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246219', 'p': '121359.47000000', 'q': '0.00137000', 'f': '5295178638', 'l': '5295178638', 'T': '1759881613722', 'm': True, 'M': True}",2025-10-08 00:00:13.722,2025-10-08T00:00:13.722Z,BTC/USDT,3692246219,,,sell,,121359.47,0.00137,166.2624739,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246220', 'p': '121359.48000000', 'q': '0.00005000', 'f': '5295178639', 'l': '5295178639', 'T': '1759881613785', 'm': False, 'M': True}",2025-10-08 00:00:13.785,2025-10-08T00:00:13.785Z,BTC/USDT,3692246220,,,buy,,121359.48,5e-05,6.067974,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246221', 'p': '121359.47000000', 'q': '0.00049000', 'f': '5295178640', 'l': '5295178641', 'T': '1759881613926', 'm': True, 'M': True}",2025-10-08 00:00:13.926,2025-10-08T00:00:13.926Z,BTC/USDT,3692246221,,,sell,,121359.47,0.00049,59.4661403,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246222', 'p': '121359.47000000', 'q': '0.11096000', 'f': '5295178642', 'l': '5295178652', 'T': '1759881614522', 'm': True, 'M': True}",2025-10-08 00:00:14.522,2025-10-08T00:00:14.522Z,BTC/USDT,3692246222,,,sell,,121359.47,0.11096,13466.0467912,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246223', 'p': '121359.48000000', 'q': '0.59077000', 'f': '5295178653', 'l': '5295178653', 'T': '1759881614623', 'm': False, 'M': True}",2025-10-08 00:00:14.623,2025-10-08T00:00:14.623Z,BTC/USDT,3692246223,,,buy,,121359.48,0.59077,71695.5399996,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246224', 'p': '121359.47000000', 'q': '0.00040000', 'f': '5295178654', 'l': '5295178654', 'T': '1759881614747', 'm': True, 'M': True}",2025-10-08 00:00:14.747,2025-10-08T00:00:14.747Z,BTC/USDT,3692246224,,,sell,,121359.47,0.0004,48.543788,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246225', 'p': '121359.48000000', 'q': '0.03578000', 'f': '5295178655', 'l': '5295178655', 'T': '1759881615321', 'm': False, 'M': True}",2025-10-08 00:00:15.321,2025-10-08T00:00:15.321Z,BTC/USDT,3692246225,,,buy,,121359.48,0.03578,4342.2421944,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246226', 'p': '121359.47000000', 'q': '0.00018000', 'f': '5295178656', 'l': '5295178656', 'T': '1759881615334', 'm': True, 'M': True}",2025-10-08 00:00:15.334,2025-10-08T00:00:15.334Z,BTC/USDT,3692246226,,,sell,,121359.47,0.00018,21.8447046,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246227', 'p': '121359.48000000', 'q': '0.62519000', 'f': '5295178657', 'l': '5295178657', 'T': '1759881615632', 'm': False, 'M': True}",2025-10-08 00:00:15.632,2025-10-08T00:00:15.632Z,BTC/USDT,3692246227,,,buy,,121359.48,0.62519,75872.7333012,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246228', 'p': '121359.47000000', 'q': '0.00153000', 'f': '5295178658', 'l': '5295178658', 'T': '1759881616174', 'm': True, 'M': True}",2025-10-08 00:00:16.174,2025-10-08T00:00:16.174Z,BTC/USDT,3692246228,,,sell,,121359.47,0.00153,185.6799891,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246229', 'p': '121359.48000000', 'q': '0.00007000', 'f': '5295178659', 'l': '5295178659', 'T': '1759881616383', 'm': False, 'M': True}",2025-10-08 00:00:16.383,2025-10-08T00:00:16.383Z,BTC/USDT,3692246229,,,buy,,121359.48,7e-05,8.4951636,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246230', 'p': '121359.48000000', 'q': '0.00011000', 'f': '5295178660', 'l': '5295178660', 'T': '1759881616402', 'm': False, 'M': True}",2025-10-08 00:00:16.402,2025-10-08T00:00:16.402Z,BTC/USDT,3692246230,,,buy,,121359.48,0.00011,13.3495428,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246231', 'p': '121359.48000000', 'q': '0.01257000', 'f': '5295178661', 'l': '5295178661', 'T': '1759881616573', 'm': False, 'M': True}",2025-10-08 00:00:16.573,2025-10-08T00:00:16.573Z,BTC/USDT,3692246231,,,buy,,121359.48,0.01257,1525.4886636,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246232', 'p': '121359.48000000', 'q': '0.00018000', 'f': '5295178662', 'l': '5295178662', 'T': '1759881617171', 'm': False, 'M': True}",2025-10-08 00:00:17.171,2025-10-08T00:00:17.171Z,BTC/USDT,3692246232,,,buy,,121359.48,0.00018,21.8447064,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246233', 'p': '121359.48000000', 'q': '0.00057000', 'f': '5295178663', 'l': '5295178663', 'T': '1759881617688', 'm': False, 'M': True}",2025-10-08 00:00:17.688,2025-10-08T00:00:17.688Z,BTC/USDT,3692246233,,,buy,,121359.48,0.00057,69.1749036,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246234', 'p': '121359.48000000', 'q': '0.21034000', 'f': '5295178664', 'l': '5295178664', 'T': '1759881618250', 'm': False, 'M': True}",2025-10-08 00:00:18.250,2025-10-08T00:00:18.250Z,BTC/USDT,3692246234,,,buy,,121359.48,0.21034,25526.7530232,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246235', 'p': '121359.48000000', 'q': '0.00100000', 'f': '5295178665', 'l': '5295178665', 'T': '1759881618250', 'm': False, 'M': True}",2025-10-08 00:00:18.250,2025-10-08T00:00:18.250Z,BTC/USDT,3692246235,,,buy,,121359.48,0.001,121.35948,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246236', 'p': '121359.48000000', 'q': '0.07067000', 'f': '5295178666', 'l': '5295178666', 'T': '1759881618280', 'm': False, 'M': True}",2025-10-08 00:00:18.280,2025-10-08T00:00:18.280Z,BTC/USDT,3692246236,,,buy,,121359.48,0.07067,8576.4744516,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246237', 'p': '121359.48000000', 'q': '0.08235000', 'f': '5295178667', 'l': '5295178667', 'T': '1759881618283', 'm': False, 'M': True}",2025-10-08 00:00:18.283,2025-10-08T00:00:18.283Z,BTC/USDT,3692246237,,,buy,,121359.48,0.08235,9993.953178,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
